노드아이디,노드유형,노드명칭,회전제한유무,노드영문명,엑스좌표,와이좌표,이전노드아이디,편집일자,비고
1200012800,도로교차점,롯데백화점앞(관악구),N,Rotdebaekwajeomap(Gwanak-gu),127,37,1200003600,2008-05-10,
1180027900,도로교차점,소방파출소앞,N,Sobangpachulsoap,127,38,1180016900,2008-05-10,
1180025400,도로교차점,정일빌딩,N,Jeongil Bldg.,127,38,1180035300,2008-05-10,
1200011300,도로교차점,강남우신병원,N,Gangnamusinbyeongwon,127,37,1160002100,2008-05-10,
1230017000,도로교차점,김정희소아과앞,N,Gimjeonghuisoagwaap,127,37,1230003900,2008-05-10,
1190005500,도로교차점,동작등기소(보),N,Dongjakdeunggiso(Bo),127,38,1190001600,2008-05-10,
1200006700,도로교차점,재활용품홍보센타,N,Jaehwaryongpumhongbosenta,127,37,1200000600,2008-05-10,
1030006600,도로교차점,경동초교오거리,N,Gyeongdongchogyoogeori,127,38,1030001600,2008-05-10,
1180023800,도로교차점,한국증권전산(주),N,Hangukjeunggwonjeonsan(Ju),127,38,1180044600,2008-05-10,
1160006300,도로교차점,개울산근린공원,N,Gaeulsangeullingongwon,127,37,1160002400,2008-05-10,
1190003200,도로교차점,SK텔레콤보라매사옥,N,SKTellekomboramaesaok,127,37,1190000600,2008-05-10,
1230020300,도로교차점,정광빌딩,N,Jeonggwang Bldg.,127,38,1230006100,2008-05-10,
1170004700,도로교차점,대우당약국,N,Daeudangyakguk,127,37,1170000200,2008-05-10,
1160006700,도로교차점,두산아파트,N,Doosan Apt.,127,37,1160002500,2008-05-10,
1170004900,도로교차점,문일중고,N,Muniljunggo,127,37,1170000200,2008-05-10,
1180017200,도로교차점,영문교회앞,N,Yeongmungyohoeap,127,38,1180004900,2008-05-10,
1200009100,도로교차점,설악추어탕앞,N,Seorakchueotangap,127,37,1200000700,2008-05-10,
1230018100,도로교차점,평화빌딩앞,N,Pyeonghwabildingap,127,38,1230005400,2008-05-10,
1240011500,도로교차점,명일동사무소,N,Myeongildongsamuso,127,38,1240004900,2008-05-10,
1170006500,도로교차점,성서침례교회,N,Seongseochimnyegyohoe,127,37,1170001900,2008-05-10,
1230015200,도로교차점,경찰병원정문,N,Gyeongchalbyeongwonjeongmun,127,37,1230003900,2008-05-10,
1060009300,도로교차점,뉴서울예식장,N,Nyuseouryesikjang,127,38,1060004800,2008-05-10,
1040009000,도로시설물,군자지하차도북단,Y,Gunjajihachadobukdan,127,38,1040002300,2008-05-10,
1070013700,도로교차점,빗물펌프장,N,Binmulpeompeujang,127,38,1070005500,2008-05-10,
1010005800,도로교차점,남산타운40동,N,Namsantaun40-dong,127,38,,2008-04-08,
1090009400,도로시설물,상계대교,N,Sanggyedaegyo,127,38,1100002600,2008-03-25,
1100021000,도로교차점,연지초교,N,Yeonjichogyo,127,38,1100005000,2008-05-10,
1100020900,도로교차점,사슴길-인덕1길교차,N,Saseumgil-Indeok1Gilgyocha,127,38,1100005000,2008-05-10,
1100026000,도로교차점,두레문고,N,Duremungo,127,38,1100002400,2008-05-10,
1100025200,도로교차점,삼성빌딩,N,Samsung Bldg.,127,38,1100002100,2008-05-10,
1050011500,도로교차점,배봉산공원,N,Baebongsangongwon,127,38,1050003200,2008-05-10,
1050011200,도로시설물,배봉산공원지하차도서,Y,Baebongsangongwonjihachadoseo,127,38,1050003200,2008-05-10,
1060012600,도로교차점,동양쇼핑센타,N,Dongyangsyopingsenta,127,38,1060002400,2008-05-10,
1060012700,도로교차점,연세의원,N,Yeonseuiwon,127,38,1060002400,2008-05-10,
1220018600,도로교차점,LG강남타워,N,LG Gangnam Tower,127,38,,2008-04-08,
1230013100,도로교차점,라이프아파트(송파구),N,Life Apt.(Songpa-gu),127,37,,2008-04-08,
1230018000,도로시종점,석촌동백제고분,Y,Seokchondongbaekjegobun,127,38,,2008-04-08,
1050008900,도로교차점,성동구청,N,Seong-dong District Office,127,38,1050000200,2008-05-10,
2160019600,도로교차점,국민은행안산사동점앞,Y,Gungmineunhaengansansadongjeomap,127,37,,,
2170030200,도로교차점,한국산업단지공단앞,N,Hanguksaneopdanjigongdanap,127,37,,,
2170024100,도로교차점,고잔네오빌6단지아파트앞,N,Gojanneobil6Danjiapateuap,127,37,,,
2170030400,도로교차점,대한산업보건협회,N,Daehansaneopbogeonhyeopoe,127,37,,,
2170032700,도로교차점,길엔지니어링,N,Girenjinieoring,127,37,,,
1140013600,도로시설물,세정병원,Y,Sejeongbyeongwon,127,38,1140002800,2008-05-10,
1200014200,속성변화점,봉천10동(보),N,Bongcheon10-dong(Bo),127,37,1200013300,2008-05-23,
1190008200,속성변화점,상도터널(보),N,Sangdoteoneol(Bo),127,38,1190010000,2008-05-23,
1160006100,도로교차점,제일콘크리트,N,Jeilkonkeuriteu,127,37,,2008-04-08,
1180029200,도로교차점,양화나루길-노들길 연결,N,Yanghwanarugil-Nodeulgil Yeongyeol,127,38,,2008-04-08,
1180029100,도로교차점,노들길-양화나루길 연결,N,Nodeulgil-Yanghwanarugil Yeongyeol,127,38,,,
1050009700,도로교차점,금옥세탁소,N,Geumoksetakso,127,38,,2008-04-08,
1190006500,도로교차점,씨스페이스,N,Ssiseupeiseu,127,38,,2008-04-08,
1120007700,도로교차점,서린약국,N,Seorinyakguk,127,38,,2008-04-08,
1010006300,도로교차점,청파대우아파트,N,Cheongpadaeu Apt.,127,38,,2008-04-08,
1180024900,도로교차점,KBS기술연구소입구,N,KBSGisuryeongusoipgu,127,38,,2008-04-08,
1190006400,도로교차점,서울시근린공원부지앞,N,Seoulsigeullingongwonbujiap,127,38,,2008-04-08,
1180012100,도로교차점,기림약국,N,Girimyakguk,127,38,,2008-04-08,
1110009400,도로교차점,역촌초교앞사거리,N,Yeokchonchogyoapsageori,127,38,,2008-04-08,
1160016100,도로교차점,신도림중학교,N,Sindorimjunghakgyo,127,38,,2008-04-08,
1140011500,행정경계,서울_부천경계2,N,Seoul_Bucheongyeonggye2,127,38,,,
1070008000,도로교차점,동운장모텔,N,Dongunjangmotel,127,38,,2008-04-08,
1070009300,도로교차점,고명중고,N,Gomyeongjunggo,127,38,,2008-04-08,
1240014400,도로교차점,서울_하남경계2,N,Seoul_Hanamgyeonggye2,127,38,,2008-04-08,
1200013900,속성변화점,청룡초등교(보),N,Cheongnyongchodeunggyo(Bo),127,37,1200015800,2008-05-26,
1050007800,도로교차점,장안동영신맨션,N,Jangandongyeongsinmaensyeon,127,38,,2008-04-08,
1190005200,도로교차점,이화약국,N,Ihwayakguk,127,38,,2008-04-08,
1180020500,도로교차점,펠리스웨딩홀부페,N,Pelliseuwedingholbupe,127,38,,2008-04-08,
1150011900,도로교차점,서부자동차(보),N,Seobujadongcha(Bo),127,38,,2008-04-08,
1150015500,도로교차점,강서구민올림픽체육센타,N,Gangseoguminollimpikcheyuksenta,127,38,,2008-04-08,
1160012800,도로교차점,산업안전협회,N,Saneobanjeonhyeopoe,127,38,,2008-04-08,
1110007000,도로교차점,경남아파트입구,N,Gyeongnamapateuipgu,127,38,,2008-04-08,
1180016800,도로교차점,대우드림타운,N,Daeudeurimtaun,127,38,,2008-04-08,
1220029900,속성변화점,대치PB,N,DaechiPB,127,37,1220034000,2008-05-23,
1200014800,속성변화점,봉천프로모터(보),N,Bongcheonpeuromoteo(Bo),127,37,1200011400,2008-05-23,
1070012800,도로교차점,길음2동사무소앞,N,Gireum2Dongsamusoap,127,38,,2008-04-08,
1090008800,도로교차점,방학4동사무소앞,N,Banghak4Dongsamusoap,127,38,,2008-04-08,
1100026200,도로교차점,원산빌딩,N,Wonsan Bldg.,127,38,,2008-04-08,
1120010900,도로교차점,홍은교앞,N,Hongeungyoap,127,38,,2008-04-08,
1140014500,도로교차점,동원빌딩앞,N,Dongwonbildingap,127,38,,2008-04-08,
1120010400,도로교차점,유진상가,N,Yujin Market,127,38,,2008-04-08,
1060009800,도로교차점,망우동우체국,N,Mangudongucheguk,127,38,,2008-04-08,
1180022200,도로교차점,한국노총회관,N,Hangungnochonghoegwan,127,38,,2008-04-08,
1180015200,도로교차점,신길소방파출소,N,Singilsobangpachulso,127,38,,2008-04-08,
1200014400,속성변화점,호림원(보),N,Horimwon(Bo),127,37,1200014600,2008-05-23,
1030012000,속성변화점,성수역(보),N,Seongsu Station(Bo),127,38,1030017200,2008-05-23,
1180021800,도로교차점,유원문래APT,N,YuwonmullaeAPT,127,38,,2008-04-08,
1070013800,도로시설물,석계고가서,Y,Seokgyegogaseo,127,38,,2008-04-08,
1240015000,속성변화점,한전강동지점앞,N,Hanjeongangdongjijeomap,127,38,1240007200,2008-05-26,
1020014700,속성변화점,15호정문,N,15Hojeongmun,127,38,1020019600,2008-05-23,
1150014700,도로교차점,서낭당공원,N,Seonangdanggongwon,127,38,,2008-04-08,
1140020400,도로교차점,롯데캐슬위너앞사거리,N,Rotdekaeseurwineoapsageori,127,38,,2008-04-08,
1050006400,도로교차점,답십리5지구대,N,Dapsimni5Jigudae,127,38,,2008-04-08,
1210018900,속성변화점,국제전자센타,N,Gukjejeonjasenta,127,37,1210019700,2008-05-23,
1200015300,속성변화점,홍제약국,N,Hongjeyakguk,127,37,1200006500,2008-05-23,
1110008100,도로교차점,선진공고,N,Seonjingonggo,127,38,,2008-04-08,
1180030300,속성변화점,영동초교(보),N,Yeongdongchogyo(Bo),127,38,1180026500,2008-05-23,
1150015300,도로교차점,그랜드백화점강서점,N,Geuraendeubaekwajeomgangseojeom,127,38,,2008-04-08,
1060010200,도로시설물,능산지하차도남단,Y,Neungsanjihachadonamdan,127,38,,2008-04-08,
1100017500,도로교차점,삼화운수,N,Samhwaunsu,127,38,,2008-04-08,
1190006100,도로교차점,무궁화연립,N,Mugunghwayeollip,127,38,,2008-04-08,
1190006200,도로교차점,숭의여중교앞삼거리,N,Sunguiyeojunggyoapsamgeori,127,38,,2008-04-08,
1010009900,도로교차점,신동아빌딩,N,Shindongah Bldg.,127,38,,2008-04-08,
1160007300,도로시설물,개봉2치안센타,Y,Gaebong2Chiansenta,127,37,,2008-04-08,
1210018600,속성변화점,사당삼성생명(보),N,Sadangsamseongsaengmyeong(Bo),127,37,1210000700,2008-05-23,
1100015400,행정경계,서울시-구리시 경계3,N,Seoul-Guri-si Gyeonggye3,127,38,1100015400,2008-05-10,
1190006300,도로교차점,흑석2동신한은행,N,Heukseok2Dongsinhaneunhaeng,127,38,,2008-04-08,
1010006400,도로시설물,중림어린이집,N,Jungnimeorinijip,127,38,,2008-04-08,
1150008700,도로교차점,천일목욕탕,N,Cheonilmogyoktang,127,38,,2008-04-08,
1110013100,도로교차점,여주슈퍼,N,Yeojusyupeo,127,38,,2008-04-08,
1050006800,도로교차점,단골슈퍼,N,Dangolsyupeo,127,38,,2008-04-08,
1200015500,속성변화점,롯데관악점,N,Rotdegwanakjeom,127,37,1200004700,2008-05-23,
1060013100,도로교차점,중랑소방서,Y,Jungnangsobangseo,127,38,,2008-04-08,
1090010700,도로교차점,대상타운현대아파트,N,Daesangtaunhyeondae Apt.,127,38,,2008-04-08,
1120006400,도로교차점,웰치감독기념관,N,Welchigamdokginyeomgwan,127,38,,2008-04-08,
2170021700,도로교차점,풍림아파트1,N,Poong Lim Apt.1,127,37,,,
2170021400,도로교차점,고잔공원앞,N,Gojangongwonap,127,37,,,
2170019300,속성변화점,대림호수공원아파트앞,N,Daerimhosugongwonapateuap,127,37,,,
2170021600,도로시설물,화정15교1,N,Hwajeong15Gyo1,127,37,,,
2170021500,도로시설물,화정15교,N,Hwajeong15Gyo,127,37,,,
2170032300,도로교차점,하이마트사거리,Y,Haimateusageori,127,37,,,
2160024200,도로교차점,학현초교사거리,Y,Hakyeonchogyosageori,127,37,,,
2210000601,도로교차점,토평IC진출입동단,N,TopyeongICJinchuripdongdan,127,38,2210000600,2007-07-31,
2210000800,도로시설물,토평요금소(외곽선 진출),N,Topyeongyogeumso(Oegwakseon Jinchul),127,38,,,
2210000600,도로교차점,토평IC입구,N,TopyeongICIp-gu,127,38,,,
2210006800,속성변화점,토평톨게이트앞,N,Topyeongtolgeiteuap,127,38,,,더미노드
2210006900,도로교차점,토평톨게이트앞,N,Topyeongtolgeiteuap,127,38,,,
2210000500,도로교차점,토평IC진출입서단,N,TopyeongICJinchuripseodan,127,38,,,
2210000700,도로시설물,토평요금소(외곽선 진입),N,Topyeongyogeumso(Oegwakseon Jinip),127,38,,,
1220013300,도로시설물,중동중학교,Y,Jung Dong Middle School,127,37,1220000500,2008-05-10,
1220015800,도로교차점,역삼PB,N,YeoksamPB,127,37,1220006300,2008-05-10,
1010006500,도로시설물,남산2호터널북단진출입,N,Namsan2Hoteoneolbukdanjinchurip,127,38,1010000600,2008-05-10,
1210012400,도로교차점,지산빌딩앞,Y,Jisanbildingap,127,37,1210004900,2008-05-10,
1220022100,도로교차점,YMCA앞,Y,YMCAAp,127,38,1220008600,2008-05-10,
1220017300,도로시설물,대치주유소,Y,Daechijuyuso,127,37,1220001200,2008-05-10,
2270023500,IC및JC,하남IC중부램프분기점,N,HanamICJinip,127,38,,2007-08-16,
2210005301,IC및JC,퇴계원IC진출,N,ToegyewonICJinchul,127,38,2210005300,2007-08-16,
2210005300,IC및JC,퇴계원IC진입,N,ToegyewonICJinip,127,38,,2007-08-16,
2210005303,IC및JC,퇴계원IC진입,N,ToegyewonICJinip,127,38,2210005300,2007-08-16,
2210005302,IC및JC,퇴계원IC진출,N,ToegyewonICJinchul,127,38,2210005300,2007-08-16,
2210001000,IC및JC,토평IC진입,N,TopyeongICJinip,127,38,,,
2210001002,IC및JC,토평IC진출,N,TopyeongICJinchul,127,38,2210001000,2007-06-15,
2210000901,IC및JC,토평IC진입,N,TopyeongICJinip,127,38,2210000900,2007-06-15,
2210000900,IC및JC,토평IC진출,N,TopyeongICJinchul,127,38,,,
2140019606,도로시설물,고렴지하차도앞4,N,Goryeomjihachadoap4,127,37,2140019600,2007-08-16,
2140019605,도로시설물,고렴지하차도앞2,N,Goryeomjihachadoap2,127,37,2140019600,2007-08-16,
1210015300,도로시설물,사평지하차도,Y,Sapyeongjihachado,127,38,1210006300,2008-05-10,
1220015900,도로교차점,대치상가,N,Daechisangga,127,37,1220005900,2008-05-10,
1030006100,도로교차점,진영엔지니어링앞,N,Jinyeongenjinieoringap,127,38,1030001400,2008-05-10,
1230021100,도로교차점,올림피아빌딩,N,Ollimpia Bldg.,127,38,1230006300,2008-05-10,
1210016600,도로교차점,반원초교,N,Banwonchogyo,127,38,1210007100,2008-05-10,
2270023700,IC및JC,하남IC중부진입,N,HanamICJinip,127,38,,2007-08-16,
2110013000,속성변화점,너구리골양계장입구,N,Neogurigoryanggyejangipgu,127,37,,2007-00-73,
1210011600,도로교차점,대한렌트카(보),N,Daehallenteuka(Bo),127,37,1210004400,2008-05-10,
1220023900,도로교차점,양동우치과,N,Yangdonguchigwa,127,38,1220009000,2008-05-10,
1220020500,도로교차점,포스코센터,N,POSCO Center,127,38,1220008200,2008-05-10,
1220016000,도로교차점,도곡중,N,Dogokjung,127,37,1220006100,2008-05-10,
2210003200,IC및JC,동구릉앞4거리,N,Donggureungap4Geo-ri,127,38,,,
1220020300,도로교차점,삼성볼링장,N,Samseongbollingjang,127,38,1220001700,2008-05-10,
2180044101,IC및JC,통일로IC진출입서단,N,TongilloICJinchuripseodan,127,38,2180044100,2007-07-31,
2220021113,IC및JC,별내IC진출,N,ByeollaeICJinchul,127,38,,2007-08-16,
2220021102,IC및JC,별내IC진입,N,ByeollaeICJinip,127,38,,2007-08-16,
1210009600,도로교차점,사당변전소,Y,Sadangbyeonjeonso,127,37,1210003300,2008-05-10,
1220022200,도로교차점,자이언트호텔앞,N,Jaieonteuhoterap,127,38,1220008800,2008-05-10,
2070005602,IC및JC,의정부IC진입,N,UijeongbuICJinip,127,38,2070005600,2007-08-16,
2070005603,IC및JC,의정부IC진출,N,UijeongbuICJinchul,127,38,2070005600,2007-08-16,
2070005607,IC및JC,의정부IC진출,N,UijeongbuICJinchul,127,38,2070005600,2007-08-16,
2070005606,IC및JC,의정부IC진입,N,UijeongbuICJinip,127,38,2070005600,2007-08-16,
2070005604,IC및JC,의정부IC진출,N,UijeongbuICJinchul,127,38,2070005600,2007-08-16,
2070005605,IC및JC,의정부IC진입,N,UijeongbuICJinip,127,38,2070005600,2007-08-16,
2070005601,IC및JC,의정부IC진입,N,UijeongbuICJinip,127,38,2070005600,2007-08-16,
1220026800,도로교차점,한양타운앞,N,Hanyangtaunap,127,38,1220009800,2008-05-10,
1070013500,도로시설물,정릉터널동측,N,Jeongneungteoneoldongcheuk,127,38,1070000700,2008-05-10,
1060010100,도로교차점,동남교통,N,Dongnamgyotong,127,38,1060001700,2008-05-10,
1100016900,도로교차점,월계주유소,N,Wolgyejuyuso,127,38,1070006800,2008-05-10,
1230014800,도로교차점,가락본동사무소,N,Garakbondongsamuso,127,37,,2008-04-08,
1060007500,도로교차점,면동초등학교,N,Myeondongchodeunghakgyo,127,38,1060003600,2008-05-10,
1030009200,도로시설물,군자지하차도남단,Y,Gunjajihachadonamdan,127,38,1030000900,2008-05-10,
1030006800,도로시설물,용비교서단,N,Yongbigyoseodan,127,38,,2008-04-08,
1100027000,도로교차점,상계역국민은행앞,N,Sanggyeyeokgungmineunhaengap,127,38,1100009600,2008-05-10,
1050010200,도로교차점,송산부인과의원,N,Songsanbuingwauiwon,127,38,1050002500,2008-05-10,
1050013600,도로교차점,대동카센타,N,Daedongkasenta,127,38,1050006000,2008-05-10,
1050007200,도로교차점,고미술상가,N,Gomisulsangga,127,38,1050001800,2008-05-10,
1240014000,도로교차점,제7근린체육공원앞,N,Je7Geullincheyukgongwonap,127,38,1240007800,2008-05-10,
1080005900,도로교차점,오현초교,N,Ohyeonchogyo,127,38,1070006800,2008-05-10,
1090006600,도로교차점,극동방송문화센터,N,Geukdongbangsongmunhwasenteo,127,38,1090002600,2008-05-10,
1230015300,도로교차점,가락본동우체국,N,Garakbondongucheguk,127,37,,2008-04-08,
1030010600,도로시설물,신답로터리지하차도북단,Y,Sindamnoteorijihachadobukdan,127,38,1030005800,2008-05-10,
1060011700,도로교차점,덕산빌딩앞,N,Deoksanbildingap,127,38,1060002000,2008-05-10,
1150017300,도로교차점,한국암웨이가양IP,N,HangugamweigayangIP,127,38,,2008-04-08,
1150013300,도로교차점,삼천리기계(보),N,Samcheolligigye(Bo),127,38,,2008-04-08,
1140019400,도로교차점,동신상운,N,Dongsinsangun,127,38,,2008-04-08,
1020013900,도로교차점,화원식당,N,Hwawonsikdang,127,38,,2008-04-08,
1100016200,도로교차점,광운테니스스쿨,N,Gwangunteniseuseukul,127,38,,2008-04-08,
1070009900,도로교차점,길카센터,N,Gilkasenteo,127,38,,2008-04-08,
2070043400,도로교차점,신안아파트앞,N,Sinanapateuap,127,38,,,
2220011804,도로교차점,평내동삼거리,N,Pyeongnaedongsamgeori,127,38,,,
2040005900,도로시설물,수진제2공영주차장앞,N,Sujinje2Gongyeongjuchajangap,127,37,,,보완
2040006200,도로교차점,수진역사거리,Y,Sujinyeoksageori,127,37,,,보완
2050013300,도로교차점,신구대사거리,N,Singudaesageori,127,37,,,보완
2050008500,도로교차점,운동장사거리4,Y,Undongjangsageori4,127,37,,,보완
2050006400,도로교차점,이배재고새입구,N,Ibaejaegosaeipgu,127,37,,,보완
2040007600,도로교차점,예일병원사거리,Y,Yeilbyeongwonsageori,127,37,,,보완
2050011500,도로교차점,중동사거리3,N,Jungdongsageori3,127,37,,,보완
2050011100,도로시설물,공원터널,N,Gongwonteoneol,127,37,,,
2050005100,도로교차점,중원구청사거리,Y,Jungwongucheongsageori,127,37,,,보완
